Community	Unknown	Annotated	Functions
C0	Zm00001eb109970	Known	intracellular signal transduction.regulatory ncRNA-mediated gene silencing.regulation of DNA replication.epigenetic regulation of gene expression.histone H3T11 kinase activity.Unknown.post-translational protein modification.Unknown.metabolic process.mitotic cell cycle.cell population proliferation.ATP binding.DNA replication initiation.regulation of G2/M transition of mitotic cell cycle.nucleus.Unknown.anaphase.sepal formation.regulation of flower development.Unknown.cytoplasm.Unknown.animal organ formation.chromosome organization.histone H3T3 kinase activity.mitotic M phase.petal formation.spindle assembly
C0	Zm00001eb145290	Zm00001eb253720.Zm00001eb314790.Zm00001eb084040.Zm00001eb095620.Zm00001eb035350	response to stimulus.intracellular membrane-bounded organelle.membrane-bounded organelle.intracellular organelle.organelle.regulation of primary metabolic process.nucleus
C0	Zm00001eb069640	Known	xyloglucan metabolic process.xyloglucan:xyloglucosyl transferase activity.apoplast.biological regulation.hydrolase activity, hydrolyzing O-glycosyl compounds.response to stimulus.cell wall biogenesis.cell wall
C0	Zm00001eb275820	Known	regulation of DNA-templated transcription.protein dimerization activity.Unknown.DNA-templated transcription.nucleus
C0	Zm00001eb150450	Known	mitotic cell cycle.actin binding.regulation of cell growth.protein kinase binding.response to gamma radiation.cytoplasm.regulation of cyclin-dependent protein serine/threonine kinase activity.nucleus.Unknown.cell division.nucleobase-containing compound metabolic process
C0	Zm00001eb269700	Zm00001eb077390.Zm00001eb138150.Zm00001eb117870.Zm00001eb032360	
C0	Zm00001eb027080	Known	dihydrofolate reductase activity.NADP binding.cytosol.one-carbon metabolic process.tetrahydrofolate biosynthetic process.membrane.glycine biosynthetic process.methylation.Unknown.dTMP biosynthetic process.thymidylate synthase activity.ketone metabolic process
C0	Zm00001eb122890	Known	triose phosphate transmembrane transport.phosphoenolpyruvate:phosphate antiporter activity.chloroplast membrane.Unknown.triose-phosphate:phosphate antiporter activity.membrane.plastid inner membrane.anthocyanin-containing compound biosynthetic process.phenylpropanoid biosynthetic process.phosphoglycerate transmembrane transport.phosphate ion transmembrane transport.response to stimulus.biological regulation.phosphoenolpyruvate transport.mitochondrion.purine nucleobase transport.phosphoglycerate transmembrane transporter activity
C0	Zm00001eb196330	Zm00001eb017830.Zm00001eb318590.Zm00001eb209450.Zm00001eb163790	
C0	Zm00001eb347600	Known	response to heat.response to water deprivation.transcription cis-regulatory region binding.sequence-specific DNA binding.nucleus.DNA-templated transcription.signal transduction.Unknown.cellular response to chemical stimulus.response to salt stress.DNA-binding transcription factor activity.positive regulation of DNA-templated transcription.cellular response to endogenous stimulus.metabolic process
C0	Zm00001eb395520	Known	multicellular organism development.cytosol.ATP binding.protein kinase activity.membrane.regulation of cellular process.protein phosphorylation.response to stimulus.microtubule nucleation.signaling.cell wall modification.plasma membrane.plant-type cell wall organization.metabolic process
C0	Zm00001eb340090	Zm00001eb340080.Zm00001eb100410.Zm00001eb157950.Zm00001eb314790.Zm00001eb328900	asymmetric cell division.response to heat.DNA-binding transcription factor activity.transcription regulator activity.cytoplasm.respiratory burst.respiratory burst involved in defense response.immune effector process.DNA-templated transcription.RNA biosynthetic process
C0	Zm00001eb117600	Known	membrane.cellular localization.biological regulation.hydrolase activity, hydrolyzing O-glycosyl compounds.carbohydrate metabolic process.polysaccharide binding.cellular process.Unknown
C0	Zm00001eb055700	Known	response to ethylene.epigenetic regulation of gene expression.response to abscisic acid.regulation of DNA-templated transcription.raffinose family oligosaccharide biosynthetic process.DNA-templated transcription.embryo development ending in seed dormancy.jasmonic acid mediated signaling pathway.photomorphogenesis.sequence-specific DNA binding.regulation of reactive oxygen species metabolic process.nucleus.seed dormancy process.response to chitin.regulation of seed dormancy process.hyperosmotic salinity response.cytoplasm.gibberellin biosynthetic process.seed germination.Unknown.cell differentiation.response to carbohydrate.salicylic acid mediated signaling pathway.negative regulation of gibberellic acid mediated signaling pathway.fatty acid catabolic process.gibberellic acid mediated signaling pathway.floral organ morphogenesis.DNA-binding transcription factor activity.negative regulation of seed germination
C0	Zm00001eb267280	Known	anatomical structure formation involved in morphogenesis.epidermal cell differentiation.plasmodesma.chloroplast envelope.root hair elongation.ATP binding.cytoskeleton.chloroplast stroma.cell wall.nucleus.cellular component organization.mitochondrion.plasma membrane
C0	Zm00001eb295740	Known	transaminase activity.cytosol.regulation of cellular process.membrane.macromolecule metabolic process.DNA binding.primary metabolic process.carbon-sulfur lyase activity.plasma membrane.Unknown
C0	Zm00001eb127090	Known	ligase activity.regulation of DNA replication.cell population proliferation.binding.carboxylic acid metabolic process.DNA replication initiation.Unknown.regulation of cell cycle.nucleus.ketone metabolic process.Unknown
C0	Zm00001eb248310	Zm00001eb170000.Zm00001eb094040	
C0	Zm00001eb251920	Known	Unknown.multicellular organism development.guanyl-nucleotide exchange factor activity.GTPase regulator activity.cytosol.regulation of pollen tube growth.membrane.cell morphogenesis.pollen tube.regulation of metabolic process.apical plasma membrane.mitochondrion.positive regulation of GTPase activity.cysteine biosynthetic process
C0	Zm00001eb102840	Zm00001eb388260.Zm00001eb332010.Zm00001eb311480.Zm00001eb253040.Zm00001eb291710.Zm00001eb068860.Zm00001eb119340.Zm00001eb350970	regulation of biological process.biological regulation.developmental process.cytokinesis by cell plate formation.cellular process.biological_process.cytokinesis.regulation of cellular process.cellular anatomical structure.cellular_component
C0	Zm00001eb350300	Known	anatomical structure morphogenesis.membrane.regulation of metabolic process.signal transduction.animal organ development.response to stress.Unknown
C0	Zm00001eb108640	Zm00001eb415960.Zm00001eb006570.Zm00001eb194500.Zm00001eb424670.Zm00001eb055430	organophosphate ester transport.plasma membrane.membrane
C0	Zm00001eb217420	Zm00001eb125730.Zm00001eb016040.Zm00001eb061630.Zm00001eb265660.Zm00001eb149400.Zm00001eb178490.Zm00001eb285380.Zm00001eb272150	biological_process.cellular anatomical structure.cellular_component.metabolic process.membrane.cellular process.molecular_function.regulation of cell size.regulation of anatomical structure size.anther development
C0	Zm00001eb285640	Zm00001eb018070.Zm00001eb178490.Zm00001eb338270.Zm00001eb152920.Zm00001eb429200	
C0	Zm00001eb010470	Zm00001eb010460.Zm00001eb418630.Zm00001eb407050	
C0	Zm00001eb417160	Zm00001eb314790.Zm00001eb354790.Zm00001eb100410.Zm00001eb328900	asymmetric cell division.response to heat.respiratory burst.respiratory burst involved in defense response.immune effector process.cell division.response to temperature stimulus.sequence-specific DNA binding.DNA-binding transcription factor activity.transcription regulator activity
C0	Zm00001eb082710	Known	small molecule biosynthetic process.membrane.'de novo' IMP biosynthetic process.chloroplast.formyltetrahydrofolate deformylase activity.methylation.nucleus.phosphoribosylglycinamide formyltransferase activity.methyltransferase activity
C0	Zm00001eb174670	Zm00001eb373630.Zm00001eb119430.Zm00001eb310450.Zm00001eb041100.Zm00001eb303760	programmed cell death.cell death.positive regulation of cellular process.positive regulation of biological process.biosynthetic process.signal transduction.regulation of cellular process.positive regulation of metabolic process.regulation of biological process.biological regulation
C0	Zm00001eb054210	Known	multicellular organism development.cytosol.ATP binding.tryptophan-tRNA ligase activity.regulation of cellular process.tryptophanyl-tRNA aminoacylation.nucleotide biosynthetic process
C0	Zm00001eb320870	Known	chromatin.water transport.glucose catabolic process.chromatin organization.cell population proliferation.response to cadmium ion.regulation of transcription by RNA polymerase II.glycolytic process.acetyl-CoA metabolic process.nucleus.positive regulation of cellular process.response to salt stress.Unknown.Golgi organization.structural constituent of chromatin.chromosome organization.response to temperature stimulus.cytosol.Unknown.heterochromatin formation.hyperosmotic response.DNA binding.animal organ development.transcription by RNA polymerase II
C0	Zm00001eb422440	Zm00001eb427180.Zm00001eb243130.Zm00001eb366710.Zm00001eb146770.Zm00001eb313730	nucleosome assembly.nucleosome organization.protein-DNA complex assembly.protein-DNA complex organization.nucleosome.protein-DNA complex.protein heterodimerization activity.protein binding.protein-containing complex assembly.protein-containing complex organization
C0	Zm00001eb279300	Zm00001eb014460.Zm00001eb395290.Zm00001eb282720.Zm00001eb137860	organelle organization.cortical microtubule organization.microtubule cytoskeleton organization.cytoplasmic microtubule organization.cortical cytoskeleton organization.cytoskeleton organization.microtubule-based process.cellular component organization.anatomical structure formation involved in morphogenesis.cellular component organization or biogenesis
C0	Zm00001eb161550	Zm00001eb370670.Zm00001eb395070.Zm00001eb049330	
C0	Zm00001eb301170	Known	regulation of meristem growth.RNA processing.RNA methylation.DNA-templated DNA replication.membrane.regulation of DNA-templated transcription.sequence-specific DNA binding.RNA binding.stomatal complex morphogenesis.nucleus.cellular component organization.regulation of cell population proliferation.metal ion binding.DNA-binding transcription factor activity.RNA methyltransferase activity
C0	Zm00001eb247160	Zm00001eb059050.Zm00001eb370260.Zm00001eb265660.Zm00001eb016040.Zm00001eb420850.Zm00001eb350970	metabolic process.cellular process.biological_process.regulation of cell size.plasma membrane.cellular anatomical structure.cellular_component.carbohydrate derivative binding.molecular_function.regulation of anatomical structure size
C0	Zm00001eb400350	Zm00001eb053170.Zm00001eb411490	
C0	Zm00001eb427890	Zm00001eb059050.Zm00001eb167780.Zm00001eb229400.Zm00001eb152920.Zm00001eb251920	
C0	Zm00001eb192250	Known	proteasome-mediated ubiquitin-dependent protein catabolic process.nucleic acid metabolic process.biosynthetic process.zinc ion binding.protein ubiquitination.response to stress
C0	Zm00001eb278310	Zm00001eb181970.Zm00001eb351280.Zm00001eb285800.Zm00001eb327510.Zm00001eb252210.Zm00001eb282770.Zm00001eb369840	binding.cellular process.biological_process.carbohydrate derivative biosynthetic process.cellular anatomical structure.cellular_component.phosphoric ester hydrolase activity.molecular_function.ion binding.intracellular organelle
