Community	Unknown	Annotated	Functions
C0	Zm00001eb042400	Known	response to salt stress.viral envelope.chlorophyll catabolic process.cell differentiation.nitrate transmembrane transport.animal organ morphogenesis.leaf morphogenesis.transcription cis-regulatory region binding.nucleus.response to blue light.positive regulation of DNA-templated transcription.anatomical structure formation involved in morphogenesis.response to nitrate.fusion of virus membrane with host plasma membrane.Unknown.DNA-templated transcription.DNA-binding transcription factor activity
C0	Zm00001eb397880	Known	vegetative to reproductive phase transition of meristem.chromosome, centromeric region.post-translational protein modification.metal ion binding.translation.N-terminal protein myristoylation.chromatin.protein serine/threonine phosphatase activity.protein-containing complex.hydrogen peroxide biosynthetic process.reproductive process.nucleus.protein phosphatase type 1 complex.protein desumoylation.protein dephosphorylation.site of polarized growth.regulation of cellular process
C0	Zm00001eb184320	Known	primary metabolic process.auxin polar transport.lateral root formation.regulation of growth rate.Unknown.transmembrane transport.membrane.endoplasmic reticulum membrane.cellular component organization.auxin efflux transmembrane transporter activity.auxin:proton symporter activity.response to auxin
C0	Zm00001eb117050	Known	methotrexate transmembrane transporter activity.binding.anatomical structure morphogenesis.amino acid transport.cell differentiation.multicellular organismal process.folic acid transport.chloroplast membrane.membrane.cellular component organization.macromolecule biosynthetic process.regulation of cellular process.methotrexate transport.5-formyltetrahydrofolate transmembrane transporter activity.nucleic acid metabolic process.5-formyltetrahydrofolate transport
C0	Zm00001eb207710	Known	protein secretion.nucleotide binding.nucleic acid binding.zinc ion binding.nucleobase-containing compound metabolic process.Unknown.membrane.response to stimulus.biological regulation
C0	Zm00001eb242570	Known	endosome.trans-Golgi network.plasma membrane.recognition of pollen.kinase activity.membrane.multicellular organism development.carbohydrate binding.oligopeptide transport.biological regulation.phosphorylation
C0	Zm00001eb080930	Zm00001eb267000.Zm00001eb265880.Zm00001eb355410	regulation of catalytic activity.regulation of molecular function.phenylpropanoid biosynthetic process.secondary metabolite biosynthetic process.carbohydrate binding.phenylpropanoid metabolic process.isomerase activity.apoplast
C0	Zm00001eb147790	Zm00001eb206030.Zm00001eb237090.Zm00001eb329980.Zm00001eb401370.Zm00001eb100310	membrane
C0	Zm00001eb045230	Zm00001eb006510.Zm00001eb204230.Zm00001eb075390.Zm00001eb010320.Zm00001eb320580	
C0	Zm00001eb356090	Known	positive regulation of seed germination.ubiquinone biosynthetic process.glyoxysomal membrane.fatty acid beta-oxidation.fatty-acyl-CoA transport.glyoxysome.plasma membrane.xenobiotic transport.xenobiotic transmembrane transport.response to misfolded protein.proteasome core complex assembly.purine ribonucleoside triphosphate catabolic process.long-chain fatty acid import into peroxisome.ATP metabolic process.toxin catabolic process.purine ribonucleotide catabolic process.ATP binding.long-chain fatty acid transmembrane transporter activity.peroxisome organization.ABC-type xenobiotic transporter activity.purine ribonucleoside catabolic process.membrane.proteasome-mediated ubiquitin-dependent protein catabolic process
C0	Zm00001eb320580	Known	lipid metabolic process.ligase activity.cytosol.membrane.proteolysis.response to stress.mitochondrion.Unknown.hydrolase activity.protein dephosphorylation.phosphorylation.calcium ion binding.vacuole
C0	Zm00001eb057290	Zm00001eb259370.Zm00001eb237020.Zm00001eb076780.Zm00001eb103760	
C0	Zm00001eb074220	Zm00001eb074210.Zm00001eb162830.Zm00001eb010790.Zm00001eb376740.Zm00001eb244120.Zm00001eb122990.Zm00001eb154010	monoatomic ion transmembrane transport.establishment of localization.localization.monoatomic ion transport.cellular process.biological_process.cellular anatomical structure.cellular_component.passive transmembrane transporter activity.channel activity
C0	Zm00001eb338310	Zm00001eb397400.Zm00001eb128730.Zm00001eb011620.Zm00001eb027590.Zm00001eb419210.Zm00001eb044600.Zm00001eb256970.Zm00001eb284640	metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.protein metabolic process.primary metabolic process.molecular_function.macromolecule metabolic process.membrane
C0	Zm00001eb162500	Zm00001eb013730.Zm00001eb393610.Zm00001eb407550.Zm00001eb054680	protein tyrosine kinase activity
C0	Zm00001eb134020	Known	response to wounding.root development.response to jasmonic acid.Unknown.oxylipin biosynthetic process.animal organ development.chloroplast.defense response to bacterium.response to abscisic acid.iron ion binding.linoleate 13S-lipoxygenase activity
C0	Zm00001eb172290	Known	Unknown.cell differentiation.DNA binding.negative regulation of plant-type hypersensitive response.primary metabolic process.membrane.nucleus.regulation of cell differentiation.ribosome.cysteine-type endopeptidase activity.plant-type hypersensitive response
C0	Zm00001eb041610	Known	root hair cell development.protein dimerization activity.animal organ development.anthocyanin-containing compound biosynthetic process.nucleus.regulation of DNA-templated transcription.anatomical structure formation involved in morphogenesis.phenylpropanoid biosynthetic process.cellular response to phosphate starvation.DNA-templated transcription.epidermal cell differentiation
C0	Zm00001eb258450	Zm00001eb248290.Zm00001eb200730.Zm00001eb302280.Zm00001eb172040.Zm00001eb013730.Zm00001eb042400.Zm00001eb051120	biological_process.cellular anatomical structure.cellular_component.molecular_function.membrane.biological regulation.inorganic ion transmembrane transport.primary metabolic process.metabolic process.cellular process
C0	Zm00001eb241230	Known	FK506 binding.regulation of biological process.metabolic process.multicellular organismal process.membrane.protein folding.endoplasmic reticulum membrane.protein peptidyl-prolyl isomerization.isomerase activity.response to stimulus.vacuole
C0	Zm00001eb041430	Known	DNA binding.chromatin binding.nucleus.regulation of DNA-templated transcription.response to stimulus.DNA-templated transcription
C0	Zm00001eb051120	Known	response to biotic stimulus.response to stress.Unknown.membrane.nucleus.regulation of DNA-templated transcription.Unknown.calmodulin binding.DNA-binding transcription factor activity.sequence-specific DNA binding.Unknown
C0	Zm00001eb296480	Known	cytosol.'de novo' CTP biosynthetic process.membrane.glutamine metabolic process.phospholipid metabolic process.nucleobase-containing small molecule biosynthetic process.embryo development.CTP synthase activity.ATP binding.lipid biosynthetic process
C0	Zm00001eb283310	Zm00001eb416360.Zm00001eb138930.Zm00001eb130060.Zm00001eb319630.Zm00001eb430930.Zm00001eb241880	phosphorus metabolic process.phosphate-containing compound metabolic process.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.purine-containing compound metabolic process
C0	Zm00001eb015030	Known	RNA binding.cytoplasm.Unknown.Unknown.regulation of biological process.metabolic process.membrane.nucleus.cell cycle process.DNA-templated transcription.Unknown
C0	Zm00001eb372490	Known	regulation of seed germination.regulation of defense response.inflorescence development.DNA binding.response to abscisic acid.cell population proliferation.response to gibberellin.nucleus.regulation of DNA-templated transcription.DNA-templated transcription.response to cytokinin
C0	Zm00001eb065510	Known	intracellular signal transduction.phospholipid binding.membrane.plant-type cell wall.multicellular organismal process.peptidyl-serine phosphorylation.nucleic acid binding.protein serine/threonine kinase activity.defense response to bacterium.intracellular anatomical structure.cellular component organization
C0	Zm00001eb011720	Known	glycoside biosynthetic process.Unknown.protein metabolic process.Unknown.sulfolipid biosynthetic process.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.chlorophyll biosynthetic process.chloroplast envelope.carotenoid biosynthetic process.membrane.unsaturated fatty acid biosynthetic process.nucleus.galactolipid biosynthetic process.UDP-sulfoquinovose:DAG sulfoquinovosyltransferase activity.glucosinolate biosynthetic process.cellular response to phosphate starvation
C0	Zm00001eb026330	Zm00001eb103580.Zm00001eb328410.Zm00001eb382070.Zm00001eb237090.Zm00001eb374920.Zm00001eb321980	response to abiotic stimulus.response to temperature stimulus.response to stimulus.catalytic activity.response to chemical.protein metabolic process.response to stress.primary metabolic process.hyperosmotic response.metabolic process
C0	Zm00001eb130290	Zm00001eb002530	
C0	Zm00001eb037080	Known	ER-nucleus signaling pathway.endoplasmic reticulum unfolded protein response.intracellular anatomical structure.detection of molecule of fungal origin.salicylic acid biosynthetic process.intracellular signal transduction.plasma membrane.regulation of plant-type hypersensitive response.multicellular organism development.detection of peptidoglycan.response to carbohydrate.response to chitin.cell wall macromolecule catabolic process.negative regulation of programmed cell death.membrane fusion.defense response to fungus.ATP binding.systemic acquired resistance.cell surface receptor signaling pathway.protein targeting to membrane.protein phosphorylation.transmembrane receptor protein serine/threonine kinase activity.membrane.respiratory burst involved in defense response
C0	Zm00001eb031190	Known	flower morphogenesis.post-embryonic animal morphogenesis.microtubule nucleation.regulation of DNA-templated transcription.DNA-templated transcription.lateral root development.protein dimerization activity.Unknown.regulation of translation.metabolic process.pattern specification process.cytokinin-activated signaling pathway.plastid.response to cyclopentenone.response to alcohol.nucleus.auxin-activated signaling pathway.response to brassinosteroid.floral whorl development
C0	Zm00001eb142000	Known	phenylpropanoid biosynthetic process.cytoplasm.seed dormancy process.Unknown.Unknown.metal ion binding.flavonol biosynthetic process.oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor.flavonol synthase activity.response to cyclopentenone.response to abscisic acid.toxin catabolic process.seed germination.cell wall modification involved in abscission.embryo development ending in seed dormancy.carboxylic acid metabolic process.strigolactone biosynthetic process
