Community	Unknown	Annotated	Functions
C0	Zm00001eb352200	Zm00001eb380730	
C0	Zm00001eb268180	Known	gibberellic acid mediated signaling pathway.response to water deprivation.fatty acid metabolic process.DNA binding.seed dormancy process.ethylene-activated signaling pathway.nucleus.wax metabolic process.cutin biosynthetic process.regulation of DNA-templated transcription.DNA-templated transcription.DNA-binding transcription factor activity
C0	Zm00001eb209920	Known	transmembrane transporter activity.transmembrane transport.hormone-mediated signaling pathway.plasma membrane.membrane
C0	Zm00001eb268750	Known	response to misfolded protein.proteasome core complex.threonine-type endopeptidase activity.nucleus.toxin catabolic process.photorespiration.response to cadmium ion.proteasome core complex assembly.cytoplasm.proteasome-mediated ubiquitin-dependent protein catabolic process.fatty acid beta-oxidation.response to salt stress.biological regulation.glycolytic process.gluconeogenesis
C0	Zm00001eb372180	Known	basal plasma membrane.apical part of cell.leaf formation.lytic vacuole.auxin-activated signaling pathway.auxin efflux carrier complex.positive gravitropism.post-embryonic animal morphogenesis.auxin efflux transmembrane transporter activity.animal organ formation.response to ethylene.auxin export across the plasma membrane.leaf shaping.cotyledon morphogenesis.inflorescence development.adventitious root development.flower development.xylem and phloem pattern formation.transmembrane transport.endoplasmic reticulum.membrane.auxin polar transport.Unknown
C0	Zm00001eb001180	Known	Unknown.NADP binding.RNA modification.riboflavin biosynthetic process.5-amino-6-(5-phosphoribosylamino)uracil reductase activity.diaminohydroxyphosphoribosylaminopyrimidine deaminase activity.chloroplast stroma.zinc ion binding
C0	Zm00001eb065650	Zm00001eb268090.Zm00001eb410890.Zm00001eb026440.Zm00001eb238670.Zm00001eb232010.Zm00001eb153030.Zm00001eb014120.Zm00001eb331550	cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.catalytic activity.primary metabolic process.metabolic process.organophosphate metabolic process.ribonucleoside monophosphate metabolic process
C0	Zm00001eb418510	Known	response to stimulus.Unknown.Unknown.positive regulation of cellular process.Unknown.primary metabolic process.signaling.animal organ development.regulation of macromolecule metabolic process.negative regulation of metabolic process.catechol oxidase activity.hydrolase activity.localization.membrane.Unknown.Unknown.Unknown
C0	Zm00001eb436890		
C0	Zm00001eb351230	Zm00001eb269050.Zm00001eb206250.Zm00001eb088940.Zm00001eb205500.Zm00001eb286220	nitrogen compound transport.cellular process.biological_process.cellular_component.binding.ion binding.small molecule binding.molecular_function.positive regulation of biological process.protein-containing complex
C0	Zm00001eb317510	Known	chloroplast inner membrane.response to stimulus.Unknown.chloroplast thylakoid membrane.primary metabolic process.plasma membrane.NADPH:quinone reductase activity.zinc ion binding.vacuole.Unknown.small molecule metabolic process
C0	Zm00001eb102050	Known	developmental process.GPI anchor biosynthetic process.regulation of cellular process.phosphatidylinositol N-acetylglucosaminyltransferase activity.multicellular organismal process.membrane.mRNA binding.kinase activity.phosphorylation
C0	Zm00001eb022070	Known	flower development.negative regulation of DNA-templated transcription.response to karrikin.DNA binding.nucleus.fatty acid catabolic process.animal organ morphogenesis.meristem maintenance.anatomical structure formation involved in morphogenesis.leaf shaping.DNA-templated transcription
C0	Zm00001eb039390	Known	Unknown.mitochondrion.chloroplast.ATPase inhibitor activity.negative regulation of ATP-dependent activity.primary metabolic process.negative regulation of nucleotide metabolic process.Unknown.Unknown.binding
C0	Zm00001eb298180	Known	endoplasmic reticulum.intracellular transport.Golgi vesicle transport.membrane.cellulose biosynthetic process
C0	Zm00001eb435450		
C0	Zm00001eb396310		
C0	Zm00001eb107190	Known	abscisic acid-activated signaling pathway.defense response to fungus.plasma membrane.plasmodesma.post-translational protein modification.negative regulation of defense response.protein autophosphorylation.protein targeting to membrane.regulation of plant-type hypersensitive response.systemic acquired resistance, salicylic acid mediated signaling pathway.Unknown.positive regulation of flavonoid biosynthetic process.calcium,diacylglycerol-dependent serine/threonine kinase activity.response to cold.cytoplasm.regulation of phenylpropanoid metabolic process.response to water deprivation.response to wounding.hyperosmotic salinity response.MAPK cascade.response to ethylene.nucleus.jasmonic acid mediated signaling pathway.negative regulation of programmed cell death.ER-nucleus signaling pathway.ATP binding.calcium ion binding.response to carbohydrate.response to auxin.endoplasmic reticulum unfolded protein response.positive regulation of secondary metabolite biosynthetic process.response to chitin
C0	Zm00001eb255900	Zm00001eb353810.Zm00001eb421060	
C0	Zm00001eb039350	Known	response to stimulus.embryo development.plastid.primary metabolic process.chlorophyll catabolic process.chlorophyllase activity.membrane.vacuole.Unknown
C0	Zm00001eb424980	Zm00001eb191540.Zm00001eb190190	
C0	Zm00001eb435070		
C0	Zm00001eb361350	Zm00001eb287080.Zm00001eb100140.Zm00001eb397520	rRNA metabolic process.rRNA processing.glucose 6-phosphate metabolic process.pentose-phosphate shunt.NADPH regeneration.NADP+ metabolic process.plastid thylakoid membrane.chloroplast thylakoid membrane.thylakoid membrane.chloroplast envelope
C0	Zm00001eb046220	Known	oligopeptide transport.multicellular organism development.MAPK cascade.plasmodesma.plasma membrane.membrane.protein tyrosine kinase activity.systemic acquired resistance.regulation of defense response.ATP binding.cellular response to nitrogen starvation.Unknown
C0	Zm00001eb199890	Zm00001eb403050	
C0	Zm00001eb192960	Known	detection of hypoxia.response to fungus.nucleus.plasma membrane.hormone-mediated signaling pathway.regulation of DNA-templated transcription.metabolic process.DNA-templated transcription.DNA-binding transcription factor activity.sequence-specific DNA binding
C0	Zm00001eb296820	Zm00001eb296830.Zm00001eb056340.Zm00001eb052550.Zm00001eb196880.Zm00001eb083840.Zm00001eb047780.Zm00001eb366310	cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.catalytic activity.metabolic process.membrane-bounded organelle.intracellular membrane-bounded organelle.organelle
C0	Zm00001eb274200	Known	CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity.Golgi apparatus.phosphatidylinositol biosynthetic process.membrane.small molecule metabolic process
C0	Zm00001eb072030	Known	lipid metabolic process.chloroplast envelope.chloroplast stroma.chloroplast thylakoid membrane.carbohydrate metabolic process.defense response to bacterium.phosphoribulokinase activity.stromule.response to cold.cytosol.ATP binding.apoplast.Unknown.phosphorylation
C0	Zm00001eb372190	Zm00001eb372180.Zm00001eb229430.Zm00001eb006610.Zm00001eb238670.Zm00001eb433750.Zm00001eb153830	nucleoside phosphate catabolic process.nucleobase-containing compound catabolic process.organophosphate catabolic process.purine-containing compound catabolic process.carboxylic acid metabolic process.oxoacid metabolic process.organic acid metabolic process.response to chemical.purine-containing compound metabolic process.nucleoside phosphate metabolic process
C0	Zm00001eb026440	Known	plant-type cell wall organization.dephosphorylation.regulation of multicellular organismal development.extracellular region.phosphatidylinositol phosphate biosynthetic process.regulation of meristem growth.3'(2'),5'-bisphosphate nucleotidase activity.anther development.Unknown.cell wall modification.response to other organism.defense response.membrane.sulfur compound metabolic process.Unknown
C0	Zm00001eb067290	Zm00001eb237390.Zm00001eb177450.Zm00001eb184240.Zm00001eb407610.Zm00001eb260560.Zm00001eb128010.Zm00001eb376750.Zm00001eb411260	primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.catalytic activity.response to stimulus.membrane
C0	Zm00001eb219230	Known	Unknown.chloroplast.transferase activity.nucleus.membrane.actin filament organization.chlorophyll catabolic process.nucleobase-containing compound metabolic process.regulation of primary metabolic process.ATP binding.Unknown.Unknown
C0	Zm00001eb074280	Known	Unknown.cell morphogenesis.guanyl-nucleotide exchange factor activity.epidermal cell differentiation.glucuronoxylan metabolic process.plasma membrane.positive regulation of GTPase activity.animal organ development.anatomical structure formation involved in morphogenesis.secondary cell wall.cytosol.GTPase regulator activity.xylan biosynthetic process.root hair elongation.phosphorylation.regulation of metabolic process
C0	Zm00001eb356910	Known	starch biosynthetic process.defense response to bacterium.thylakoid.protein autophosphorylation.iron ion binding.response to blue light.zinc ion binding.maltose metabolic process.Unknown.protein domain specific binding.response to cold.cytosol.thiazole biosynthetic process.nucleus.thiamine biosynthetic process.protein homodimerization activity.oxidoreductase activity.DNA damage response.stromule.regulation of proton transport.chloroplast envelope.mitochondrion.positive regulation of catalytic activity.chloroplast stroma
C0	Zm00001eb237230	Known	primary metabolic process.lactoylglutathione lyase activity.metal ion binding.stromule.response to cold.thylakoid lumen.methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione.chloroplast stroma
C0	Zm00001eb164460	Zm00001eb255710.Zm00001eb166980.Zm00001eb129920.Zm00001eb259480.Zm00001eb096060	chloroplast.plastid.macromolecule metabolic process.metallopeptidase activity.RNA metabolic process.cellular component organization.cellular component organization or biogenesis.nucleic acid metabolic process.primary metabolic process.ion binding
C0	Zm00001eb230230	Known	ketone metabolic process.spermine biosynthetic process.spermidine synthase activity.modified amino acid biosynthetic process.nucleus.plasma membrane.amino acid metabolic process.defense response to bacterium.small molecule biosynthetic process.cytoplasm.modified amino acid metabolic process.putrescine N-methyltransferase activity.membrane.spermidine biosynthetic process.spermine synthase activity
C0	Zm00001eb097330	Known	cytoplasmic vesicle membrane.exocytic vesicle.GTP binding.plasma membrane.apical part of cell.intracellular transport.early endosome membrane.anatomical structure formation involved in morphogenesis.kinase binding.endocytic recycling.trans-Golgi network membrane.tube development.GTPase activity.nucleus.regulation of pollen tube growth.cell pole.plant-type cell wall modification.pollen tube tip.pollen tube growth.regulation of multicellular organismal development.protein transport.cell plate.small GTPase-mediated signal transduction
C0	Zm00001eb083600	Known	leaf morphogenesis.RNA metabolic process.cell differentiation.positive regulation of DNA-templated transcription.macromolecule biosynthetic process.chloroplast thylakoid membrane.protein acetylation.membrane.phosphatidylinositol biosynthetic process
C0	Zm00001eb378870	Known	transport.DNA binding.gene expression.double-strand break repair.membrane.protein dimerization activity.multicellular organismal process.anatomical structure morphogenesis.positive regulation of biological process.DNA recombination.cellular component organization.regulation of cellular process
C0	Zm00001eb038230	Zm00001eb004030.Zm00001eb403050.Zm00001eb162410.Zm00001eb224640	protein deneddylation.mitotic cell cycle.mitotic G2 phase.G2 phase.photomorphogenesis.protein modification by small protein removal.cell cycle.cell cycle phase.biological phase.response to red or far red light
