Community	Unknown	Annotated	Functions
C0	Zm00001eb026450	Zm00001eb026440.Zm00001eb148380.Zm00001eb014120.Zm00001eb229430.Zm00001eb268090.Zm00001eb278360	cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.reproductive process.hydrolase activity
C0	Zm00001eb435600		
C0	Zm00001eb215320	Known	animal organ development.defense response to virus.rRNA methylation.positive regulation of DNA-templated transcription.metabolic process.ta-siRNA processing.tRNA metabolic process.plastid transcription.embryo development ending in seed dormancy.membrane.S-adenosylmethionine-dependent methyltransferase activity.miRNA processing.mitochondrion.iron-sulfur cluster assembly.chloroplast organization
C0	Zm00001eb339380	Zm00001eb177480.Zm00001eb352790.Zm00001eb237270.Zm00001eb353810.Zm00001eb325920.Zm00001eb423310	primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.organelle.intracellular organelle.multicellular organismal process.multicellular organism development
C0	Zm00001eb061460	Zm00001eb128010.Zm00001eb229430.Zm00001eb255240	
C0	Zm00001eb407610	Known	transcription elongation by RNA polymerase II.regulation of DNA-templated transcription.cellular component organization.translational elongation.multicellular organism development.cytosol.metabolic process.DNA binding.elongin complex.translation elongation factor activity
C0	Zm00001eb251290	Known	protein deubiquitination.post-translational protein modification.regulation of biological process.membrane.cysteine-type deubiquitinase activity.ubiquitin-dependent protein catabolic process
C0	Zm00001eb045990	Known	response to cold.long-chain-alcohol oxidase activity.endoplasmic reticulum to Golgi vesicle-mediated transport.Unknown.flavin adenine dinucleotide binding.alcohol metabolic process.endoplasmic reticulum.primary metabolic process.membrane.Unknown.biological regulation
C0	Zm00001eb393560	Known	protein kinase activity.regulation of DNA-templated transcription.positive regulation of biological process.protein phosphorylation.translation.negative regulation of macromolecule metabolic process.chloroplast.membrane.ATP binding.response to stress.transcription by RNA polymerase II
C0	Zm00001eb003210	Known	response to light stimulus.nucleus.regulation of gene expression.regulation of flower development.regulation of macromolecule biosynthetic process.DNA-templated transcription.regulation of nucleobase-containing compound metabolic process
C0	Zm00001eb304740	Known	cellular component organization.N-terminal protein amino acid acetylation.protein-N-terminal amino-acid acetyltransferase activity.cytoplasm.nucleic acid metabolic process.protein acetyltransferase complex
C0	Zm00001eb425650	Zm00001eb397980.Zm00001eb321030.Zm00001eb394190.Zm00001eb057440.Zm00001eb149840.Zm00001eb386260	cellular process.biological_process.cellular_component.molecular_function.regulation of biological process.response to stimulus.biological regulation.primary metabolic process.metabolic process.regulation of cellular process
C0	Zm00001eb098550	Zm00001eb190550.Zm00001eb038010	
C0	Zm00001eb114440		
C0	Zm00001eb362020	Known	DNA recombination.DNA repair.cytosol.plasma membrane.phospholipid biosynthetic process.mRNA binding.cell cycle.membrane.DNA binding.biological regulation
C0	Zm00001eb439970	Zm00001eb353810.Zm00001eb421060	
C0	Zm00001eb348940	Zm00001eb394070.Zm00001eb229430.Zm00001eb153830.Zm00001eb216780.Zm00001eb066190.Zm00001eb278360.Zm00001eb074280	metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.pyridine nucleotide catabolic process.glycolytic process.ribonucleoside diphosphate catabolic process.ADP metabolic process
C0	Zm00001eb048890	Known	response to karrikin.monoatomic cation transmembrane transporter activity.xenobiotic transmembrane transporter activity.Unknown.plasma membrane.antiporter activity.xenobiotic transmembrane transport.primary metabolic process.membrane.small molecule biosynthetic process
C0	Zm00001eb380050	Zm00001eb042550.Zm00001eb008850.Zm00001eb237270.Zm00001eb079820	response to light intensity.response to stimulus.catalytic activity.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function
C0	Zm00001eb435080	Zm00001eb353810	
C0	Zm00001eb255910		
C0	Zm00001eb315150	Zm00001eb027950.Zm00001eb079420.Zm00001eb181370.Zm00001eb332610	carbohydrate metabolic process.oligosaccharide metabolic process.disaccharide metabolic process.starch metabolic process.glucan metabolic process.carbohydrate catabolic process.regulation of response to stimulus.polysaccharide metabolic process.nucleobase-containing compound metabolic process.defense response
C0	Zm00001eb192440	Zm00001eb192430.Zm00001eb041560.Zm00001eb177480.Zm00001eb215400	
C0	Zm00001eb249160	Known	ribosome biogenesis.anatomical structure formation involved in morphogenesis.translation.chloroplast envelope.thylakoid membrane organization.mitochondrial large ribosomal subunit.stomatal complex morphogenesis.chloroplast stroma.post-embryonic animal morphogenesis.embryo development ending in seed dormancy.miRNA processing.vegetative to reproductive phase transition of meristem.structural constituent of ribosome.ta-siRNA processing.defense response to virus.Unknown.iron-sulfur cluster assembly.Unknown.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.plant ovule development.membrane
C0	Zm00001eb397980	Known	regulation of RNA splicing.response to high light intensity.nucleotide binding.viral nucleocapsid.ribonucleoprotein complex.RNA binding.RNA processing.multicellular organismal process
C0	Zm00001eb105240		
C0	Zm00001eb201030	Known	pollen development.anatomical structure morphogenesis.intracellular transport.cytoskeleton organization.cytoskeleton.cellulose biosynthetic process.glycylpeptide N-tetradecanoyltransferase activity.plasma membrane.binding.nucleus.cell differentiation.plasmodesma.Unknown.endocytosis.negative regulation of biological process.system development.phragmoplast.cytosol.Golgi vesicle transport.cell plate.positive regulation of cellular process
C0	Zm00001eb020330	Known	response to heat.ribonucleoside triphosphate phosphatase activity.protein folding.response to hydrogen peroxide.response to high light intensity.chloroplast stroma.metabolic process.protein metabolic process.chloroplast envelope.Unknown.biological regulation.ATP binding.mitochondrion.protein processing.chloroplast organization
C0	Zm00001eb394770	Zm00001eb081330.Zm00001eb347490.Zm00001eb038820	xylem development.phloem or xylem histogenesis.response to fatty acid.response to jasmonic acid.tissue development.response to auxin.acyltransferase activity
C0	Zm00001eb105260	Zm00001eb435650	
C0	Zm00001eb309730	Zm00001eb075050.Zm00001eb410890.Zm00001eb111660	
C0	Zm00001eb100020	Known	cellular component organization.multicellular organism development.Unknown.oxidoreductase activity.calcium ion binding.membrane.Unknown
C0	Zm00001eb006610	Known	defense response.lateral root development.anatomical structure formation involved in morphogenesis.stomatal complex morphogenesis.cellular response to nitrate.response to molecule of bacterial origin.SCF ubiquitin ligase complex.protein-containing complex.post-embryonic animal morphogenesis.inositol hexakisphosphate binding.primary root development.short-chain fatty acid biosynthetic process.nucleus.RNA splicing, via endonucleolytic cleavage and ligation.pollen maturation.methionine biosynthetic process.amine biosynthetic process.auxin-activated signaling pathway.Unknown.Unknown.photoperiodism, flowering.protein ubiquitination.auxin binding.vacuolar membrane.stamen development.membrane.ADP binding
C0	Zm00001eb287520	Known	nucleobase-containing compound metabolic process.phosphorylation.stomatal lineage progression.cell cycle.regulation of macromolecule biosynthetic process.Unknown.protein kinase binding.regulation of cyclin-dependent protein serine/threonine kinase activity
C0	Zm00001eb274200	Known	CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity.membrane.Golgi apparatus.small molecule metabolic process.phosphatidylinositol biosynthetic process
C0	Zm00001eb003580	Zm00001eb006610.Zm00001eb230230.Zm00001eb401490.Zm00001eb206250.Zm00001eb194260.Zm00001eb388080	membrane.cellular process.biological_process.cellular anatomical structure.cellular_component.biosynthetic process.response to stimulus.anatomical structure formation involved in morphogenesis.developmental maturation.defense response
C0	Zm00001eb112590	Known	response to hydrogen peroxide.response to cadmium ion.Unknown.response to heat.photoinhibition.endoplasmic reticulum lumen.response to salt stress.plasma membrane.chloroplast stroma.protein disulfide isomerase activity.intramolecular oxidoreductase activity, interconverting keto- and enol-groups.protein-disulfide reductase activity.protein folding in endoplasmic reticulum.endosperm development.Golgi apparatus.melanosome.response to endoplasmic reticulum stress.electron transfer activity.cell redox homeostasis.cell surface.Unknown.primary metabolic process.vacuolar membrane.glycerol ether metabolic process.positive regulation of apoptotic process.systemic acquired resistance
C0	Zm00001eb374000	Known	oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor.2 iron, 2 sulfur cluster binding.electron transfer activity.tube development.pollen tube development.primary metabolic process.ubiquinone biosynthetic process.Unknown.mitochondrion.heme A biosynthetic process.iron-sulfur cluster assembly.reproductive process
C0	Zm00001eb098150	Known	response to stimulus.Unknown.flavin adenine dinucleotide binding.primary metabolic process.NADP binding.membrane.N,N-dimethylaniline monooxygenase activity.Unknown
C0	Zm00001eb430720	Zm00001eb349120.Zm00001eb312390.Zm00001eb260820.Zm00001eb332610.Zm00001eb079420.Zm00001eb172070	nucleobase-containing compound metabolic process.primary metabolic process.metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.NAD(P)H dehydrogenase complex assembly.plastid thylakoid membrane
C0	Zm00001eb438360	Zm00001eb435650	
C0	Zm00001eb441010		
C0	Zm00001eb414890	Known	Unknown.positive regulation of biological process.nucleic acid binding.extracellular region.hydrolase activity, hydrolyzing O-glycosyl compounds.nucleobase-containing compound metabolic process.cell cycle process.Unknown.regulation of nuclear division.polysaccharide catabolic process.animal organ development.transport
C0	Zm00001eb012300	Zm00001eb196650.Zm00001eb227460.Zm00001eb268750	pyridine nucleotide catabolic process.glycolytic process.ribonucleoside diphosphate catabolic process.ADP metabolic process.pyridine-containing compound catabolic process.ADP catabolic process.purine nucleoside diphosphate catabolic process.nucleoside diphosphate catabolic process.purine ribonucleoside diphosphate catabolic process.pyruvate metabolic process
C0	Zm00001eb433660	Known	protein-disulfide reductase [NAD(P)H] activity.regulation of metabolic process.electron transfer activity.positive regulation of catalytic activity.water transport.protein-disulfide reductase activity.cellular response to oxidative stress.cell redox homeostasis.response to salt stress.electron transport chain.enzyme activator activity.chloroplast stroma.oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor.primary metabolic process.response to fructose.glycerol ether metabolic process.thioredoxin-disulfide reductase (NADPH) activity
C0	Zm00001eb406400	Known	hydrolase activity, acting on ester bonds.proteolysis.RNA metabolic process.chloroplast.Unknown.membrane.binding.regulation of biological process.Unknown.peptidase activity
