nodeName	altName	nodeAttr[nodesPresent, ]
Zm00001eb009610	NA	plum1
Zm00001eb009620	NA	palevioletred3
Zm00001eb009630	NA	lightcyan
Zm00001eb009640	NA	blue
Zm00001eb009650	NA	turquoise
Zm00001eb009660	NA	blue
Zm00001eb009670	NA	black
Zm00001eb009690	NA	turquoise
Zm00001eb009700	NA	turquoise
Zm00001eb009710	NA	plum2
Zm00001eb009730	NA	lightcyan
Zm00001eb009750	NA	white
Zm00001eb009760	NA	white
Zm00001eb009770	NA	midnightblue
Zm00001eb009780	NA	yellow
Zm00001eb009800	NA	brown
Zm00001eb009810	NA	darkred
Zm00001eb009820	NA	black
Zm00001eb009830	NA	black
Zm00001eb009850	NA	turquoise
Zm00001eb009860	NA	turquoise
Zm00001eb009870	NA	greenyellow
Zm00001eb009880	NA	cyan
Zm00001eb009900	NA	steelblue
Zm00001eb009910	NA	brown
Zm00001eb009920	NA	steelblue
Zm00001eb009930	NA	paleturquoise
Zm00001eb009940	NA	salmon4
Zm00001eb009950	NA	red
Zm00001eb009960	NA	blue
Zm00001eb009980	NA	lightsteelblue1
Zm00001eb009990	NA	bisque4
Zm00001eb010000	NA	yellow
Zm00001eb010010	NA	yellow
Zm00001eb010020	NA	darkslateblue
Zm00001eb010030	NA	darkred
Zm00001eb010040	NA	red
Zm00001eb010050	NA	midnightblue
Zm00001eb010060	NA	blue
Zm00001eb010070	NA	lightsteelblue1
Zm00001eb010080	NA	lightsteelblue1
Zm00001eb010100	NA	magenta
Zm00001eb010110	NA	blue
Zm00001eb010130	NA	lavenderblush3
Zm00001eb010140	NA	green
Zm00001eb010150	NA	darkslateblue
Zm00001eb010160	NA	red
Zm00001eb010170	NA	blue
Zm00001eb010180	NA	blue
Zm00001eb010190	NA	brown
Zm00001eb010200	NA	greenyellow
Zm00001eb010210	NA	brown4
Zm00001eb010220	NA	turquoise
Zm00001eb010230	NA	green
Zm00001eb010240	NA	darkturquoise
Zm00001eb010250	NA	firebrick4
Zm00001eb010260	NA	darkmagenta
Zm00001eb010270	NA	turquoise
Zm00001eb010280	NA	floralwhite
Zm00001eb010290	NA	brown
Zm00001eb010300	NA	darkslateblue
Zm00001eb010310	NA	orange
Zm00001eb010320	NA	yellowgreen
Zm00001eb010330	NA	magenta
Zm00001eb010340	NA	yellow
Zm00001eb010360	NA	pink
Zm00001eb010370	NA	pink
Zm00001eb010380	NA	lightgreen
Zm00001eb010390	NA	midnightblue
Zm00001eb010400	NA	green
Zm00001eb010410	NA	yellow
Zm00001eb010420	NA	magenta
Zm00001eb010440	NA	lightcyan
Zm00001eb010450	NA	tan
Zm00001eb010460	NA	pink
Zm00001eb010470	NA	pink
Zm00001eb010480	NA	mediumpurple3
Zm00001eb010490	NA	darkorange
Zm00001eb010500	NA	navajowhite2
Zm00001eb010530	NA	lightcyan
Zm00001eb010540	NA	greenyellow
Zm00001eb010550	NA	blue
Zm00001eb010560	NA	saddlebrown
Zm00001eb010570	NA	darkseagreen4
Zm00001eb010590	NA	greenyellow
Zm00001eb010620	NA	floralwhite
Zm00001eb010640	NA	grey60
Zm00001eb010650	NA	darkturquoise
Zm00001eb010660	NA	coral1
Zm00001eb010680	NA	darkgrey
Zm00001eb010690	NA	lightyellow
Zm00001eb010700	NA	steelblue
Zm00001eb010710	NA	darkslateblue
Zm00001eb010720	NA	lightgreen
Zm00001eb010730	NA	skyblue3
Zm00001eb010740	NA	turquoise
Zm00001eb010750	NA	darkturquoise
Zm00001eb010760	NA	darkgreen
Zm00001eb010770	NA	green
Zm00001eb010790	NA	midnightblue
Zm00001eb010800	NA	turquoise
Zm00001eb010810	NA	darkred
Zm00001eb010820	NA	blue
Zm00001eb010830	NA	thistle1
Zm00001eb010840	NA	thistle1
Zm00001eb010850	NA	turquoise
Zm00001eb010860	NA	blue
Zm00001eb010870	NA	turquoise
Zm00001eb010890	NA	yellowgreen
Zm00001eb010900	NA	green
Zm00001eb010910	NA	midnightblue
Zm00001eb010950	NA	green
Zm00001eb010960	NA	grey60
Zm00001eb010980	NA	darkgreen
Zm00001eb010990	NA	white
Zm00001eb011000	NA	salmon4
Zm00001eb011010	NA	magenta
Zm00001eb011020	NA	green
Zm00001eb011030	NA	turquoise
Zm00001eb011040	NA	red
Zm00001eb011050	NA	midnightblue
Zm00001eb011060	NA	pink
Zm00001eb011070	NA	yellow
Zm00001eb011080	NA	yellow
Zm00001eb011100	NA	yellow
Zm00001eb011110	NA	yellow
Zm00001eb011120	NA	turquoise
Zm00001eb011140	NA	green
Zm00001eb011150	NA	ivory
Zm00001eb011160	NA	pink
Zm00001eb011170	NA	blue
Zm00001eb011180	NA	purple
Zm00001eb011190	NA	black
Zm00001eb011200	NA	orange
Zm00001eb011210	NA	orangered4
Zm00001eb011230	NA	lightyellow
Zm00001eb011240	NA	darkturquoise
Zm00001eb011250	NA	yellow
Zm00001eb011270	NA	skyblue3
Zm00001eb011280	NA	darkorange
Zm00001eb011300	NA	darkred
Zm00001eb011310	NA	salmon
Zm00001eb011320	NA	pink
Zm00001eb011330	NA	turquoise
Zm00001eb011340	NA	magenta
Zm00001eb011350	NA	darkturquoise
Zm00001eb011360	NA	lightgreen
Zm00001eb011370	NA	salmon
Zm00001eb011380	NA	green
Zm00001eb011410	NA	turquoise
Zm00001eb011420	NA	orange
Zm00001eb011430	NA	pink
Zm00001eb011440	NA	pink
Zm00001eb011450	NA	darkgreen
Zm00001eb011460	NA	blue
Zm00001eb011470	NA	darkturquoise
Zm00001eb011480	NA	darkred
Zm00001eb011490	NA	ivory
Zm00001eb011500	NA	midnightblue
Zm00001eb011510	NA	midnightblue
Zm00001eb011530	NA	blue
Zm00001eb011550	NA	lightgreen
Zm00001eb011560	NA	salmon
Zm00001eb011570	NA	black
Zm00001eb011580	NA	lightyellow
Zm00001eb011590	NA	lightyellow
Zm00001eb011600	NA	lightyellow
Zm00001eb011620	NA	blue
Zm00001eb011630	NA	blue
Zm00001eb011640	NA	turquoise
Zm00001eb011670	NA	salmon4
Zm00001eb011680	NA	tan
Zm00001eb011700	NA	tan
Zm00001eb011720	NA	yellow
Zm00001eb011750	NA	red
Zm00001eb011760	NA	greenyellow
Zm00001eb011770	NA	turquoise
Zm00001eb011780	NA	mediumpurple3
Zm00001eb011800	NA	midnightblue
Zm00001eb011810	NA	red
Zm00001eb011820	NA	turquoise
Zm00001eb011830	NA	greenyellow
Zm00001eb011840	NA	salmon
Zm00001eb011850	NA	blue
Zm00001eb011860	NA	cyan
Zm00001eb011870	NA	brown
Zm00001eb011880	NA	black
Zm00001eb011890	NA	black
Zm00001eb011900	NA	black
Zm00001eb011920	NA	magenta
Zm00001eb011930	NA	mediumpurple3
Zm00001eb011940	NA	green
Zm00001eb011950	NA	grey60
Zm00001eb011960	NA	tan
Zm00001eb011970	NA	lightsteelblue1
Zm00001eb011980	NA	red
Zm00001eb011990	NA	green
Zm00001eb012000	NA	yellow
Zm00001eb012030	NA	mediumpurple3
Zm00001eb012040	NA	red
Zm00001eb012060	NA	greenyellow
Zm00001eb012070	NA	green
Zm00001eb012080	NA	salmon4
Zm00001eb012090	NA	palevioletred2
Zm00001eb012100	NA	cyan
Zm00001eb012120	NA	turquoise
Zm00001eb012130	NA	green
Zm00001eb012140	NA	lightyellow
Zm00001eb012150	NA	red
Zm00001eb012160	NA	red
Zm00001eb012180	NA	green
Zm00001eb012190	NA	salmon
Zm00001eb012200	NA	blue
Zm00001eb012220	NA	darkgreen
Zm00001eb012240	NA	blue
Zm00001eb012250	NA	darkmagenta
Zm00001eb012260	NA	blue
Zm00001eb012270	NA	lavenderblush3
Zm00001eb012280	NA	mediumpurple3
Zm00001eb012300	NA	midnightblue
Zm00001eb012310	NA	turquoise
Zm00001eb012320	NA	green
Zm00001eb012330	NA	orange
Zm00001eb012350	NA	black
Zm00001eb012360	NA	blue
Zm00001eb012370	NA	brown2
Zm00001eb012380	NA	blue
Zm00001eb012390	NA	salmon
Zm00001eb012400	NA	turquoise
Zm00001eb012410	NA	ivory
Zm00001eb012420	NA	ivory
Zm00001eb012430	NA	lightyellow
Zm00001eb012440	NA	violet
Zm00001eb012450	NA	plum2
Zm00001eb012460	NA	green
Zm00001eb012470	NA	darkolivegreen
Zm00001eb012480	NA	tan
Zm00001eb012490	NA	indianred4
Zm00001eb012500	NA	grey
Zm00001eb012510	NA	paleturquoise
Zm00001eb012530	NA	lightyellow
Zm00001eb012540	NA	green
Zm00001eb012550	NA	skyblue3
Zm00001eb012560	NA	brown4
Zm00001eb012570	NA	white
Zm00001eb012580	NA	salmon
Zm00001eb012590	NA	green
Zm00001eb012600	NA	tan
Zm00001eb012610	NA	turquoise
Zm00001eb012620	NA	sienna3
Zm00001eb012630	NA	sienna3
Zm00001eb012640	NA	indianred4
Zm00001eb012650	NA	brown
Zm00001eb012660	NA	greenyellow
Zm00001eb012670	NA	lavenderblush3
Zm00001eb012680	NA	brown
Zm00001eb012690	NA	darkturquoise
Zm00001eb012700	NA	grey60
Zm00001eb012710	NA	ivory
Zm00001eb012720	NA	blue
Zm00001eb012740	NA	blue
Zm00001eb012750	NA	darkgrey
Zm00001eb012760	NA	magenta
Zm00001eb012770	NA	tan
Zm00001eb012780	NA	cyan
Zm00001eb012800	NA	turquoise
Zm00001eb012820	NA	grey60
Zm00001eb012830	NA	blue
Zm00001eb012840	NA	blue
Zm00001eb012850	NA	lightgreen
Zm00001eb012860	NA	darkred
Zm00001eb012870	NA	brown
Zm00001eb012880	NA	thistle1
Zm00001eb012890	NA	cyan
Zm00001eb012900	NA	turquoise
Zm00001eb012910	NA	yellow
Zm00001eb012920	NA	darkslateblue
Zm00001eb012930	NA	turquoise
Zm00001eb012940	NA	paleturquoise
Zm00001eb012950	NA	darkturquoise
Zm00001eb012960	NA	lightsteelblue1
Zm00001eb012970	NA	blue
Zm00001eb012980	NA	brown
Zm00001eb012990	NA	royalblue
Zm00001eb013000	NA	turquoise
Zm00001eb013010	NA	sienna3
Zm00001eb013020	NA	violet
Zm00001eb013030	NA	green
Zm00001eb013040	NA	tan
Zm00001eb013060	NA	yellow
Zm00001eb013070	NA	magenta
Zm00001eb013080	NA	salmon
Zm00001eb013090	NA	turquoise
Zm00001eb013100	NA	darkorange2
Zm00001eb013110	NA	turquoise
Zm00001eb013120	NA	midnightblue
Zm00001eb013130	NA	lightgreen
Zm00001eb013140	NA	magenta
Zm00001eb013150	NA	yellow
Zm00001eb013170	NA	turquoise
Zm00001eb013180	NA	palevioletred3
Zm00001eb013190	NA	red
Zm00001eb013220	NA	salmon
Zm00001eb013230	NA	orange
Zm00001eb013240	NA	magenta
Zm00001eb013250	NA	turquoise
Zm00001eb013260	NA	darkviolet
Zm00001eb013270	NA	cyan
Zm00001eb013280	NA	salmon
Zm00001eb013290	NA	turquoise
Zm00001eb013300	NA	green
Zm00001eb013310	NA	lightgreen
Zm00001eb013320	NA	yellow
Zm00001eb013330	NA	yellow
Zm00001eb013340	NA	darkgrey
Zm00001eb013360	NA	lightcyan
Zm00001eb013370	NA	darkgrey
Zm00001eb013380	NA	turquoise
Zm00001eb013390	NA	plum2
Zm00001eb013410	NA	magenta
Zm00001eb013420	NA	pink
Zm00001eb013430	NA	yellowgreen
Zm00001eb013440	NA	lightsteelblue1
Zm00001eb013460	NA	red
Zm00001eb013470	NA	skyblue3
Zm00001eb013480	NA	yellow
Zm00001eb013490	NA	midnightblue
Zm00001eb013500	NA	darkgrey
Zm00001eb013510	NA	magenta
Zm00001eb013520	NA	green
Zm00001eb013550	NA	green
Zm00001eb013560	NA	purple
Zm00001eb013580	NA	pink
Zm00001eb013590	NA	plum2
Zm00001eb013600	NA	turquoise
Zm00001eb013610	NA	lightsteelblue1
Zm00001eb013620	NA	turquoise
Zm00001eb013640	NA	green
Zm00001eb013650	NA	tan
Zm00001eb013670	NA	sienna3
Zm00001eb013680	NA	lightyellow
Zm00001eb013690	NA	orange
Zm00001eb013700	NA	red
Zm00001eb013710	NA	darkgreen
Zm00001eb013720	NA	blue
Zm00001eb013730	NA	salmon
Zm00001eb013740	NA	red
Zm00001eb013750	NA	orange
Zm00001eb013760	NA	greenyellow
Zm00001eb013770	NA	mediumpurple3
Zm00001eb013780	NA	magenta
Zm00001eb013800	NA	darkslateblue
Zm00001eb013810	NA	plum1
Zm00001eb013820	NA	salmon
Zm00001eb013830	NA	pink
Zm00001eb013840	NA	saddlebrown
Zm00001eb013850	NA	green
Zm00001eb013860	NA	cyan
Zm00001eb013870	NA	blue
Zm00001eb013880	NA	maroon
Zm00001eb013890	NA	maroon
Zm00001eb013900	NA	ivory
Zm00001eb013910	NA	lightgreen
Zm00001eb013920	NA	red
Zm00001eb013930	NA	red
Zm00001eb013950	NA	midnightblue
Zm00001eb013970	NA	darkgreen
Zm00001eb013980	NA	darkgreen
Zm00001eb013990	NA	yellowgreen
Zm00001eb014000	NA	yellowgreen
Zm00001eb014010	NA	brown4
Zm00001eb014020	NA	turquoise
Zm00001eb014030	NA	brown
Zm00001eb014040	NA	turquoise
Zm00001eb014050	NA	turquoise
Zm00001eb014060	NA	yellow
Zm00001eb014070	NA	paleturquoise
Zm00001eb014080	NA	lightcyan1
Zm00001eb014090	NA	thistle1
Zm00001eb014100	NA	thistle1
Zm00001eb014110	NA	green
Zm00001eb014120	NA	salmon
Zm00001eb014130	NA	darkturquoise
Zm00001eb014140	NA	tan
Zm00001eb014150	NA	blue
Zm00001eb014160	NA	salmon
Zm00001eb014170	NA	darkorange
Zm00001eb014180	NA	red
Zm00001eb014190	NA	red
Zm00001eb014210	NA	skyblue1
Zm00001eb014240	NA	blue
Zm00001eb014250	NA	white
Zm00001eb014260	NA	white
Zm00001eb014280	NA	white
Zm00001eb014290	NA	white
Zm00001eb014320	NA	white
Zm00001eb014350	NA	white
Zm00001eb014370	NA	white
Zm00001eb014390	NA	white
Zm00001eb014420	NA	white
Zm00001eb014430	NA	white
Zm00001eb014440	NA	tan
Zm00001eb014450	NA	plum1
Zm00001eb014460	NA	blue
Zm00001eb014470	NA	tan
Zm00001eb014490	NA	red
Zm00001eb014520	NA	brown4
Zm00001eb014530	NA	brown4
Zm00001eb014540	NA	midnightblue
Zm00001eb014550	NA	sienna3
Zm00001eb014560	NA	lightgreen
Zm00001eb014570	NA	green
Zm00001eb014580	NA	skyblue2
Zm00001eb014590	NA	lightgreen
Zm00001eb014600	NA	violet
Zm00001eb014610	NA	turquoise
Zm00001eb014620	NA	turquoise
Zm00001eb014640	NA	red
Zm00001eb014670	NA	blue
Zm00001eb014680	NA	mediumorchid
Zm00001eb014700	NA	mediumorchid
Zm00001eb014710	NA	mediumorchid
Zm00001eb014720	NA	tan
Zm00001eb014730	NA	cyan
Zm00001eb014740	NA	red
Zm00001eb014750	NA	greenyellow
Zm00001eb014760	NA	blue
Zm00001eb014770	NA	pink
Zm00001eb014780	NA	magenta
Zm00001eb014790	NA	pink
Zm00001eb014800	NA	paleturquoise
Zm00001eb014810	NA	darkgrey
Zm00001eb014820	NA	magenta
Zm00001eb014830	NA	midnightblue
Zm00001eb014840	NA	black
Zm00001eb014860	NA	black
Zm00001eb014870	NA	brown
Zm00001eb014900	NA	darkred
Zm00001eb014930	NA	grey60
Zm00001eb014950	NA	green
Zm00001eb014960	NA	green
Zm00001eb014970	NA	blue
Zm00001eb014980	NA	tan
Zm00001eb014990	NA	turquoise
Zm00001eb015000	NA	salmon
Zm00001eb015010	NA	red
Zm00001eb015020	NA	black
Zm00001eb015030	NA	grey60
Zm00001eb015040	NA	darkgreen
Zm00001eb015050	NA	white
Zm00001eb015060	NA	tan
Zm00001eb015070	NA	yellow
Zm00001eb015080	NA	honeydew1
Zm00001eb015090	NA	yellow
Zm00001eb015100	NA	brown
Zm00001eb015110	NA	brown
Zm00001eb015120	NA	palevioletred3
Zm00001eb015130	NA	yellow
Zm00001eb015140	NA	blue
Zm00001eb015160	NA	palevioletred3
Zm00001eb015170	NA	red
Zm00001eb015190	NA	pink
Zm00001eb015200	NA	salmon
Zm00001eb015210	NA	yellow
Zm00001eb015220	NA	greenyellow
Zm00001eb015230	NA	mediumpurple3
Zm00001eb015250	NA	green
Zm00001eb015260	NA	greenyellow
Zm00001eb015270	NA	tan
Zm00001eb015290	NA	darkred
Zm00001eb015300	NA	turquoise
Zm00001eb015310	NA	black
Zm00001eb015320	NA	maroon
Zm00001eb015330	NA	ivory
Zm00001eb015340	NA	green
Zm00001eb015350	NA	black
Zm00001eb015360	NA	black
Zm00001eb015370	NA	black
Zm00001eb015380	NA	grey60
Zm00001eb015390	NA	navajowhite2
Zm00001eb015400	NA	skyblue3
Zm00001eb015410	NA	brown
Zm00001eb015420	NA	steelblue
Zm00001eb015430	NA	darkorange
Zm00001eb015440	NA	skyblue
Zm00001eb015460	NA	turquoise
Zm00001eb015470	NA	darkred
Zm00001eb015480	NA	turquoise
Zm00001eb015490	NA	green
Zm00001eb015500	NA	mediumpurple3
Zm00001eb015510	NA	maroon
Zm00001eb015520	NA	grey60
Zm00001eb015530	NA	yellowgreen
Zm00001eb015540	NA	brown
Zm00001eb015550	NA	darkolivegreen
Zm00001eb015560	NA	orange
Zm00001eb015580	NA	purple
Zm00001eb015590	NA	midnightblue
Zm00001eb015600	NA	lightcyan1
Zm00001eb015610	NA	lightcyan1
Zm00001eb015620	NA	tan
Zm00001eb015630	NA	darkorange2
Zm00001eb015640	NA	black
Zm00001eb015660	NA	pink
Zm00001eb015670	NA	purple
Zm00001eb015680	NA	turquoise
Zm00001eb015690	NA	turquoise
Zm00001eb015700	NA	pink
Zm00001eb015710	NA	lightyellow
Zm00001eb015720	NA	orangered4
Zm00001eb015730	NA	midnightblue
Zm00001eb015740	NA	purple
Zm00001eb015750	NA	black
Zm00001eb015760	NA	turquoise
Zm00001eb015770	NA	thistle1
Zm00001eb015780	NA	plum1
Zm00001eb015790	NA	greenyellow
Zm00001eb015800	NA	maroon
Zm00001eb015830	NA	yellow
Zm00001eb015840	NA	cyan
Zm00001eb015870	NA	honeydew1
Zm00001eb015880	NA	violet
Zm00001eb015890	NA	blue
Zm00001eb015900	NA	saddlebrown
Zm00001eb015910	NA	ivory
Zm00001eb015920	NA	darkturquoise
Zm00001eb015930	NA	midnightblue
Zm00001eb015940	NA	darkturquoise
Zm00001eb015950	NA	darkgrey
Zm00001eb015960	NA	brown
Zm00001eb015970	NA	lightpink4
Zm00001eb015980	NA	skyblue3
Zm00001eb015990	NA	cyan
Zm00001eb016000	NA	darkturquoise
Zm00001eb016020	NA	lightcyan
Zm00001eb016040	NA	blue
Zm00001eb016050	NA	brown
Zm00001eb016060	NA	brown
Zm00001eb016070	NA	brown
Zm00001eb016080	NA	sienna3
Zm00001eb016090	NA	antiquewhite4
Zm00001eb016100	NA	turquoise
Zm00001eb016110	NA	orange
Zm00001eb016120	NA	cyan
Zm00001eb016130	NA	plum2
Zm00001eb016140	NA	plum2
Zm00001eb016150	NA	turquoise
Zm00001eb016160	NA	blue
Zm00001eb016170	NA	greenyellow
Zm00001eb016190	NA	coral1
Zm00001eb016200	NA	blue
Zm00001eb016210	NA	purple
Zm00001eb016230	NA	plum1
Zm00001eb016240	NA	darkred
Zm00001eb016250	NA	black
Zm00001eb016260	NA	black
Zm00001eb016270	NA	lightgreen
Zm00001eb016280	NA	skyblue3
Zm00001eb016290	NA	black
Zm00001eb016300	NA	black
Zm00001eb016310	NA	turquoise
Zm00001eb016320	NA	salmon
Zm00001eb016330	NA	darkgrey
Zm00001eb016340	NA	coral1
Zm00001eb016350	NA	blue
Zm00001eb016390	NA	violet
Zm00001eb016400	NA	red
Zm00001eb016410	NA	lightcyan1
Zm00001eb016430	NA	purple
Zm00001eb016440	NA	darkgreen
Zm00001eb016450	NA	greenyellow
Zm00001eb016460	NA	darkgreen
Zm00001eb016470	NA	lightyellow
Zm00001eb016480	NA	navajowhite2
Zm00001eb016490	NA	thistle1
Zm00001eb016510	NA	thistle1
Zm00001eb016530	NA	thistle1
Zm00001eb016540	NA	royalblue
Zm00001eb016550	NA	lightcyan
Zm00001eb016570	NA	greenyellow
Zm00001eb016580	NA	steelblue
Zm00001eb016590	NA	magenta
Zm00001eb016600	NA	steelblue
Zm00001eb016610	NA	darkmagenta
Zm00001eb016620	NA	yellow
Zm00001eb016630	NA	pink
Zm00001eb016640	NA	saddlebrown
Zm00001eb016650	NA	green
Zm00001eb016660	NA	magenta
Zm00001eb016670	NA	darkturquoise
Zm00001eb016680	NA	black
Zm00001eb016690	NA	lightgreen
Zm00001eb016700	NA	turquoise
Zm00001eb016710	NA	turquoise
Zm00001eb016720	NA	darkturquoise
Zm00001eb016730	NA	magenta
Zm00001eb016740	NA	cyan
Zm00001eb016750	NA	salmon
Zm00001eb016760	NA	darkturquoise
Zm00001eb016770	NA	tan
Zm00001eb016780	NA	darkgreen
Zm00001eb016800	NA	tan
Zm00001eb016810	NA	yellow
Zm00001eb016820	NA	plum2
Zm00001eb016830	NA	violet
Zm00001eb016850	NA	yellow
Zm00001eb016860	NA	mediumpurple2
Zm00001eb016870	NA	darkorange2
Zm00001eb016880	NA	yellow
Zm00001eb016890	NA	turquoise
Zm00001eb016910	NA	blue
Zm00001eb016920	NA	darkorange2
Zm00001eb016930	NA	grey60
Zm00001eb016940	NA	green
Zm00001eb016950	NA	palevioletred3
Zm00001eb016960	NA	ivory
Zm00001eb016970	NA	darkgreen
Zm00001eb016980	NA	skyblue
Zm00001eb016990	NA	orange
Zm00001eb017000	NA	brown
Zm00001eb017010	NA	cyan
Zm00001eb017020	NA	purple
Zm00001eb017030	NA	grey60
Zm00001eb017040	NA	grey60
Zm00001eb017050	NA	blue
Zm00001eb017070	NA	skyblue
Zm00001eb017080	NA	saddlebrown
Zm00001eb017100	NA	blue
Zm00001eb017110	NA	salmon
Zm00001eb017120	NA	salmon4
Zm00001eb017130	NA	darkred
Zm00001eb017140	NA	red
Zm00001eb017150	NA	darkgreen
Zm00001eb017170	NA	darkgrey
Zm00001eb017180	NA	greenyellow
Zm00001eb017190	NA	turquoise
Zm00001eb017200	NA	darkgreen
Zm00001eb017210	NA	blue
Zm00001eb017220	NA	brown
Zm00001eb017230	NA	tan
Zm00001eb017240	NA	tan
Zm00001eb017260	NA	sienna3
Zm00001eb017270	NA	black
Zm00001eb017280	NA	turquoise
Zm00001eb017290	NA	turquoise
Zm00001eb017310	NA	cyan
Zm00001eb017330	NA	turquoise
Zm00001eb017340	NA	lightyellow
Zm00001eb017350	NA	skyblue
Zm00001eb017400	NA	darkolivegreen
Zm00001eb017410	NA	turquoise
Zm00001eb017420	NA	purple
Zm00001eb017430	NA	brown
Zm00001eb017450	NA	blue
Zm00001eb017460	NA	bisque4
Zm00001eb017470	NA	thistle2
Zm00001eb017480	NA	black
Zm00001eb017490	NA	black
Zm00001eb017510	NA	salmon4
Zm00001eb017520	NA	magenta
Zm00001eb017530	NA	blue
Zm00001eb017540	NA	blue
Zm00001eb017570	NA	turquoise
Zm00001eb017580	NA	pink
Zm00001eb017590	NA	black
Zm00001eb017610	NA	purple
Zm00001eb017620	NA	lightcyan
Zm00001eb017630	NA	darkgrey
Zm00001eb017640	NA	greenyellow
Zm00001eb017650	NA	turquoise
Zm00001eb017660	NA	lightpink4
Zm00001eb017670	NA	darkorange2
Zm00001eb017680	NA	lavenderblush3
Zm00001eb017690	NA	lavenderblush3
Zm00001eb017700	NA	red
Zm00001eb017710	NA	purple
Zm00001eb017720	NA	purple
Zm00001eb017730	NA	darkgrey
Zm00001eb017750	NA	darkgrey
Zm00001eb017760	NA	salmon
Zm00001eb017770	NA	darkslateblue
Zm00001eb017780	NA	magenta
Zm00001eb017790	NA	green
Zm00001eb017800	NA	darkolivegreen
Zm00001eb017810	NA	darkorange
Zm00001eb017820	NA	black
Zm00001eb017830	NA	tan
Zm00001eb017840	NA	darkorange
Zm00001eb017850	NA	darkred
Zm00001eb017860	NA	brown
Zm00001eb017870	NA	brown
Zm00001eb017880	NA	blue
Zm00001eb017900	NA	turquoise
Zm00001eb017910	NA	orange
Zm00001eb017920	NA	plum2
Zm00001eb017930	NA	plum1
Zm00001eb017940	NA	orangered3
Zm00001eb017950	NA	orangered3
Zm00001eb017960	NA	orangered3
Zm00001eb017980	NA	royalblue
Zm00001eb017990	NA	black
Zm00001eb018000	NA	turquoise
Zm00001eb018010	NA	turquoise
Zm00001eb018020	NA	royalblue
Zm00001eb018040	NA	violet
Zm00001eb018070	NA	darkorange
Zm00001eb018090	NA	saddlebrown
Zm00001eb018100	NA	salmon
Zm00001eb018110	NA	black
Zm00001eb018120	NA	tan
Zm00001eb018130	NA	purple
Zm00001eb018140	NA	brown2
Zm00001eb018170	NA	thistle
Zm00001eb018180	NA	thistle1
Zm00001eb018200	NA	tan
Zm00001eb018210	NA	tan
Zm00001eb018220	NA	purple
Zm00001eb018230	NA	green
Zm00001eb018240	NA	green
Zm00001eb018250	NA	darkolivegreen
Zm00001eb018260	NA	darkolivegreen
Zm00001eb018270	NA	darkorange2
Zm00001eb018300	NA	green
Zm00001eb018320	NA	greenyellow
Zm00001eb018350	NA	orange
Zm00001eb018360	NA	cyan
Zm00001eb018380	NA	turquoise
Zm00001eb018400	NA	pink
Zm00001eb018410	NA	red
Zm00001eb018420	NA	blue
Zm00001eb018430	NA	turquoise
Zm00001eb018440	NA	turquoise
Zm00001eb018450	NA	antiquewhite4
Zm00001eb018460	NA	darkolivegreen4
Zm00001eb018470	NA	lavenderblush3
Zm00001eb018480	NA	lightsteelblue
Zm00001eb018490	NA	lightyellow
Zm00001eb018520	NA	pink
Zm00001eb018540	NA	black
Zm00001eb018550	NA	sienna3
Zm00001eb018560	NA	blue
Zm00001eb018570	NA	skyblue3
Zm00001eb018590	NA	lightyellow
Zm00001eb018600	NA	skyblue
Zm00001eb018610	NA	brown
Zm00001eb018630	NA	purple
Zm00001eb018640	NA	palevioletred3
Zm00001eb018650	NA	antiquewhite4
Zm00001eb018660	NA	maroon
Zm00001eb018670	NA	orange
Zm00001eb018700	NA	lightcyan1
Zm00001eb018710	NA	violet
Zm00001eb018720	NA	maroon
Zm00001eb018730	NA	yellow
Zm00001eb018750	NA	yellow
Zm00001eb018810	NA	tan
Zm00001eb018820	NA	brown
Zm00001eb018830	NA	orange
Zm00001eb018840	NA	turquoise
Zm00001eb018850	NA	yellow
Zm00001eb018860	NA	lightyellow
Zm00001eb018870	NA	red
Zm00001eb018880	NA	purple
Zm00001eb018890	NA	turquoise
Zm00001eb018900	NA	yellow
Zm00001eb018910	NA	yellow
Zm00001eb018920	NA	yellow
Zm00001eb018930	NA	yellow
Zm00001eb018940	NA	yellow
Zm00001eb018960	NA	turquoise
Zm00001eb018970	NA	floralwhite
Zm00001eb018980	NA	midnightblue
Zm00001eb018990	NA	magenta
Zm00001eb019000	NA	lightgreen
Zm00001eb019010	NA	lightgreen
Zm00001eb019020	NA	brown
Zm00001eb019030	NA	green
Zm00001eb019040	NA	green
Zm00001eb019050	NA	yellowgreen
Zm00001eb019060	NA	green
Zm00001eb019080	NA	black
Zm00001eb019090	NA	blue
Zm00001eb019100	NA	turquoise
Zm00001eb019120	NA	thistle2
Zm00001eb019140	NA	lightyellow
Zm00001eb019160	NA	darkolivegreen
Zm00001eb019170	NA	turquoise
Zm00001eb019190	NA	turquoise
Zm00001eb019200	NA	black
Zm00001eb019210	NA	saddlebrown
Zm00001eb019220	NA	saddlebrown
Zm00001eb019230	NA	steelblue
Zm00001eb019240	NA	salmon
Zm00001eb019260	NA	magenta
Zm00001eb019280	NA	turquoise
Zm00001eb019290	NA	brown
Zm00001eb019300	NA	turquoise
Zm00001eb019320	NA	darkturquoise
Zm00001eb019330	NA	coral1
Zm00001eb019340	NA	lightgreen
Zm00001eb019350	NA	blue
Zm00001eb019360	NA	yellow4
